,time,energy,jetsair,impingementair,ovenair,ductair,jetsductwork,backductwork,ovenback,ovenbackinsulation,ovenbackouter,food,ovenwalls,oveninsulation,ovenouter,ovendoor,outsideair,outsideairback
6276,627.6,240.0,579.2445877244567,172.46014173262074,179.11819721716358,267.3516063825451,345.08789842649446,213.436001535037,60.78349170287913,37.88550920142933,23.136924249311505,87.24111874696797,116.98696841459059,39.29595163260274,18.09907914630287,38.32353381477725,17,17
6277,627.7,0.0,588.7425228332891,178.10852838812485,180.2860794462706,283.8621207346854,345.23904662032544,213.44379140780308,60.78777208814972,37.88698378427654,23.138409591501386,87.25246673466387,116.9950294979663,39.30083560335379,18.099403633228405,38.32636005481265,17,17
6278,627.8000000000001,0.0,298.3341415204452,181.75859062963696,181.5861521669056,294.93080115383907,345.3992656499221,213.45860202229125,60.795558287836,37.88845887676308,23.139894932607717,87.26456536515292,117.00331069068142,39.30571945459758,18.099728134222687,38.32921802383197,17,17
6279,627.9000000000001,0.0,277.1746956560478,164.845780256644,181.4046373738302,253.86587425125163,345.2905114744857,213.47831728245552,60.80578865500871,37.889935113059664,23.141380272681886,87.27714843637892,117.01183704470037,39.31060320538461,18.100052649270367,38.33211133490926,17,17
6280,628.0,0.0,260.7920814430298,155.67168802201627,180.77410978625517,230.55160923671855,345.1622093738963,213.48162194128156,60.80780306112922,37.8914129350091,23.142865611839227,87.28747767800417,117.02032713263748,39.315486876927935,18.100377178357007,38.33499946332813,17,17
6281,628.1,240.0,249.41423365331195,150.06650789536712,179.893250860695,215.58121865542648,345.01863602738365,213.47540622697994,60.80505507167038,37.892890855410315,23.14435095023947,87.2965838980756,117.02869569087687,39.32037046610719,18.10070172146925,38.337870128787586,17,17
6282,628.2,240.0,421.4341612311666,146.39806056065174,178.87141893033947,205.4236735676971,344.86435277187627,213.46289478692034,60.79916190592746,37.89436801250167,23.145836287892678,87.30494250511236,117.0368952077925,39.32525396243153,18.101026278593622,38.34071648593516,17,17
6283,628.3000000000001,240.0,525.7781587195692,154.6915307043056,178.70699983701132,222.99992091406443,344.8693711682081,213.44594963505767,60.79105780065282,37.8958438374591,23.147321624721997,87.31281149906596,117.0448989513626,39.330137351304415,18.101350849716084,38.34353468093178,17,17
6284,628.4000000000001,240.0,565.836299951027,165.46742466149294,179.24657474460935,248.79502890545405,344.9710692939435,213.43593893115332,60.786429102854186,37.89731793070882,23.148806960593333,87.32178382531094,117.05286979988216,39.33502061582084,18.101675434821914,38.346348166508335,17,17
6285,628.5,0.0,581.3349242047641,173.73493947219083,180.18953542922867,270.80847025051503,345.10999060715994,213.43640388205654,60.78704283794252,37.898790921730665,23.150292295332463,87.33218990296393,117.06094145702792,39.33990375315972,18.10200003389565,38.34917619755669,17,17
